0,1,2,3,4,5,6,7,8,9,10,11
23720,"39,270",종류 : 파운데이션,형태 : 리퀴드형,사용부위 : 페이스용,"사용효과 : 피부결정돈, 피부톤보정",용량 : 30ml(g),"특징 : 지속력, 커버력, 밀착력, 글리세린",,,,
26971,"51,300",사용부위 : 페이스용,용량 : 125ml(g),피부타입 : 모든피부용,,,,,,,
26879,"4,410",사용부위 : 핸드용,"사용효과 : 수분공급, 피부유연",종류 : 핸드케어,형태 : 크림형,용량 : 50ml,용기 : 튜브형,"특징 : 글리세린, 보습, 쉐어버터, 주름개선",피부타입 : 모든피부용,,
26879,"4,720",사용부위 : 핸드용,사용효과 : 수분공급,종류 : 핸드케어,형태 : 크림형,용량 : 50ml,용기 : 튜브형,"특징 : 보습, 쉐어버터, 자외선차단",피부타입 : 모든피부용,,
26879,"5,990","사용효과 : 수분공급, 화이트닝",종류 : 핸드케어,용량 : 50ml(g),용기 : 리퀴드형,피부타입 : 모든피부용,,,,,
26970,,사용부위 : 페이스용,용량 : 90ml(g),피부타입 : 모든피부용,,,,,,,
29206,"75,860",,,,,,,,,,
29206,"69,660",,,,,,,,,,
29206,"89,000",성별 : 남성용,지속성 : 오드코롱,메인향 : 우디,타입 : 스프레이,,,,,,
23718,"37,490",종류 : 파운데이션,용량 : 30ml(g),,,,,,,,
30482,"21,010",종류 : 선크림,형태 : 크림형,"사용효과 : 피부보호, 피부진정",용량 : 90ml(g),자외선차단지수 : SPF50+,PA지수 : PA++++,피부타입 : 모든피부용,"특징 : 자외선차단, 보습",,
30482,"35,890",종류 : 선크림,사용부위 : 페이스용,사용효과 : 피부보호,용량 : 50ml(g),자외선차단지수 : 50,PA지수 : PA++++,"특징 : 워터프루프, 자외선차단, 발림성",,,
30482,"28,520",종류 : 선크림,형태 : 크림형,사용효과 : 피부보호,용량 : 60ml(g),자외선차단지수 : SPF50+,PA지수 : PA++++,"특징 : 워터프루프, 자외선차단",,,
30482,"7,990",종류 : 선크림,형태 : 크림형,"사용효과 : 수분공급, 피부보호, 백탁현상방지",용량 : 40ml(g),자외선차단지수 : SPF50+,PA지수 : PA++++,피부타입 : 모든피부용,"특징 : 워터프루프, 자외선차단",,
30482,"8,230",종류 : 선크림,형태 : 크림형,"사용효과 : 수분공급, 피부보호, 백탁현상방지",용량 : 80ml(g),자외선차단지수 : SPF50+,PA지수 : PA++++,피부타입 : 모든피부용,특징 : 자외선차단,,
30482,"27,060",종류 : 선크림,"사용부위 : 페이스용, 바디용",사용효과 : 수분공급,용량 : 60ml(g),자외선차단지수 : 50,PA지수 : PA++++,특징 : 자외선차단,,,
30482,"9,850",종류 : 선크림,형태 : 크림형,사용효과 : 피부보호,용량 : 80ml(g),자외선차단지수 : SPF50+,PA지수 : PA++++,피부타입 : 모든피부용,"특징 : 자외선차단, 보습",,
30482,"29,400",종류 : 선크림,사용부위 : 페이스용,용량 : 60ml(g),자외선차단지수 : 50,PA지수 : PA+++,"특징 : 워터프루프, 자외선차단, 지속력",,,,
30482,"41,000",종류 : 선크림,사용부위 : 페이스용,"사용효과 : 수분공급, 피부보호",용량 : 50ml(g),자외선차단지수 : 50,PA지수 : PA+++,"피부타입 : 모든피부용, 민감성",특징 : 자외선차단,,
30482,"18,970",종류 : 선크림,형태 : 크림형,용량 : 40ml(g),자외선차단지수 : SPF50+,PA지수 : PA++++,특징 : 자외선차단,,,,
32404,"8,250",종류 : 컨실러,용량 : 7.5ml(g),자외선차단지수 : 28,PA지수 : PA++,피부타입 : 모든피부용,,,,,
28001,"7,800",색상 : 블랙,타입 : 싱글,형태 : 붓펜형,,,,,,,
28001,"5,690",색상 : 블랙,타입 : 싱글,형태 : 붓펜형,연출효과 : 매트,,,,,,
28099,"33,000",피부타입 : 모든피부용,,,,,,,,,
26878,,색상 : 멀티플,타입 : 싱글,형태 : 스틱형,"발색력, 지속력",,,,,,
29045,,종류 : 선크림,사용부위 : 페이스용,사용효과 : 피부보호,용량 : 100ml(g),자외선차단지수 : 50,피부타입 : 모든피부용,"특징 : 자외선차단, 저자극, 파라벤 프리, 비타민 함유, 무인공향",,,
23717,"46,250",종류 : 컨실러,용량 : 1.5ml(g),,,,,,,,
31301,"46,500",사용부위 : 바디용,"사용효과 : 수분공급, 영양공급, 피부유연, 피부탄력",종류 : 바디오일,용량 : 100ml(g),용기 : 푸쉬형,,,,,
32461,"15,690",종류 : 선크림,형태 : 크림형,사용부위 : 페이스용,"사용효과 : 윤기부여, 피부보호, 피부유연, 피부톤보정, 피부투명, 피부강화, 피지조절",용량 : 50ml(g),자외선차단지수 : 50,PA지수 : PA+++,피부타입 : 모든피부용,"특징 : 자외선차단, 저자극, 지속력, 밀착력",
28099,,피부타입 : 건성,,,,,,,,,
29204,"25,120",색상 : 블랙,타입 : 아이브로우 마스카라,형태 : 리퀴드형,연출효과 : 매트,"발색력, 착색력, 지속력",,,,,
12998,"8,213",종류 : 메이크업 베이스,용량 : 40ml(g),피부타입 : 모든피부용,,,,,,,
30811,"23,410",,,,,,,,,,
12998,"10,010",종류 : 메이크업 베이스,형태 : 튜브형,사용부위 : 페이스용,"사용효과 : 수분공급, 피부결정돈, 피부톤보정, 화사함",용량 : 40ml(g),"특징 : 지속력, 밀착력, 미네랄 함유, 보습, 글리세린",,,,
32925,"16,120",종류 : 크림,형태 : 크림형,사용부위 : 페이스용,"사용효과 : 수분공급, 영양공급",용량 : 50ml(g),,,,,
32403,"18,000",종류 : 컨실러,용량 : 20ml,자외선차단지수 : 35,PA지수 : PA++,피부타입 : 모든피부용,,,,,
29203,"34,420",색상 : 멀티플,타입 : 싱글,형태 : 리퀴드형,연출효과 : 글리터,,,,,,
27795,"26,010",헤어 타입 : 모든 모발용,"사용효과 : 영양공급, 수분공급, 윤기부여, 손상케어",,,,,,,,
27664,"22,740",종류 : 파운데이션,용량 : 10ml(g),,,,,,,,
29202,"52,630","색상 : 레드, 핑크, 피치, 베이지, 브라운, 블랙",타입 : 팔레트,종류 : 아이섀도,형태 : 압축/팩트형,"연출효과 : 매트, 글리터, 쉬머, 새틴",사용부위 : 아이용,사용효과 : 눈매연출,피부타입 : 모든피부용,,
27794,"3,990",종류 : 에센스,형태 : 스프레이형,사용효과 : 수분공급,,,,,,,
27794,"2,840",종류 : 에센스,형태 : 오일형,"사용효과 : 영양공급, 수분공급, 모발유연, 모발보호",,,,,,,
32461,"19,190",종류 : 선크림,형태 : 크림형,사용부위 : 페이스용,"사용효과 : 수분공급, 피부보호, 피부진정, 피부톤보정, 피부투명, 피지조절",용량 : 50ml(g),자외선차단지수 : 42,PA지수 : PA+++,피부타입 : 모든피부용,"특징 : 자외선차단, 저자극, 지속력",
31099,"1,790",색상 : 무색,종류 : 립케어,형태 : 밤형,사용부위 : 립용,"사용효과 : 수분공급, 피부유연",피부타입 : 모든피부용,특징 : 보습,,,
32460,"16,300",피부타입 : 모든피부용,,,,,,,,,
31099,"4,690",색상 : 무색,종류 : 립케어,형태 : 밤형,사용부위 : 립용,"사용효과 : 수분공급, 피부유연",피부타입 : 모든피부용,특징 : 보습,,,
28714,,,,,,,,,,,
31299,"27,600","피부타입 : 복합, 지성",,,,,,,,,
31590,"10,840",,,,,,,,,,
31098,"46,000",피부타입 : 모든피부용,,,,,,,,,
27791,"76,390",,,,,,,,,,
27791,"117,000",,,,,,,,,,
27380,"9,890",용량 : 30ml(g),종류 : BB크림,자외선차단지수 : 30SPF,PA지수 : PA++,피부타입 : 모든피부용,,,,,
26633,"2,610",종류 : 쉐이빙폼,사용부위 : 페이스용,용량 : 190ml(g),,,,,,,
26633,"3,070",종류 : 쉐이빙젤,형태 : 튜브형,사용부위 : 페이스용,사용효과 : 피부진정,용량 : 20ml(g),특징 : 저자극,,,,
27791,"202,720",피부타입 : 모든피부용,,,,,,,,,
27791,"118,390",,,,,,,,,,
27152,"19,050",,,,,,,,,,
27152,"19,880",,,,,,,,,,
27152,"34,900",,,,,,,,,,
27152,"23,760",,,,,,,,,,
27152,"54,510",,,,,,,,,,
27791,"66,600",종류 : 파운데이션,용량 : 10.5ml(g),,,,,,,,
32880,"12,000",색상 : 무색,타입 : 싱글,종류 : 아이라이너,사용부위 : 아이용,사용효과 : 번짐방지,피부타입 : 모든피부용,"특징 : 지속력, 밀착력, 코팅력",,,
29200,"17,120",피부타입 : 지성,,,,,,,,,
26210,"119,120",피부타입 : 모든피부용,사용부위 : 아이용,,,,,,,,
28281,,"색상 : 레드, 핑크, 오렌지, 브라운, 퍼플",타입 : 싱글,형태 : 스틱형,"비타민함유, 펄함유, 볼륨감, 수분공급, 발색력, 밀착력",,,,,,
6795,"9,300",종류 : 컨실러,용량 : 7ml(g),자외선차단지수 : 25,PA지수 : PA++,,,,,,
31588,"24,080","색상 : 피치, 베이지, 브라운, 그레이, 블랙, 화이트, 골드",타입 : 싱글,종류 : 아이섀도,형태 : 압축/팩트형,연출효과 : 매트,사용부위 : 아이용,사용효과 : 눈매연출,피부타입 : 모든피부용,"토스트, 앤티크 로즈, 시멘트, 토프, 바나나, 마호가니, 세이블, 헤더",
12992,"5,700",종류 : 컨실러,용량 : 8ml(g),,,,,,,,
27997,"51,990","색상 : 브라운, 블루, 블랙",,,,,,,,,
32400,"76,500",종류 : 스크럽/필링,형태 : 젤형,사용부위 : 페이스용,"사용효과 : 피부활력, 피부유연, 피부톤보정, 각질관리, 각질케어, 각질제거, 모공관리, 모공케어",용량 : 60ml,피부타입 : 모든피부용,,,,
29199,"31,500","색상 : 레드, 브라운, 화이트",타입 : 싱글,형태 : 스틱형,발색력,,,,,,
12802,"19,130",피부타입 : 모든피부용,,,,,,,,,
27996,,색상 : 블랙,타입 : 싱글,형태 : 펜슬형,연출효과 : 쉬머,,,,,,
27996,,"색상 : 블랙, 실버, 골드, 브론즈",타입 : 싱글,형태 : 리퀴드형,연출효과 : 쉬머,,,,,,
27996,,색상 : 블랙,타입 : 아이브로우 라이너,형태 : 펜슬형,연출효과 : 매트,"워터프루프, 눈썹연출, 지속력",,,,,
29199,"32,000","색상 : 레드, 버건디, 핑크, 오렌지, 베이지, 브라운, 퍼플",타입 : 싱글,종류 : 립스틱,형태 : 스틱형,연출효과 : 매트,사용부위 : 립용,피부타입 : 모든피부용,,,
32399,"4,381",종류 : 클렌징젤,형태 : 젤형,사용부위 : 페이스용,"사용효과 : 피부투명, 각질관리, 각질케어, 모공관리, 모공케어, 피지케어, 마사지효과, 노페물제거",용량 : 100ml,피부타입 : 모든피부용,,,,
29199,"32,000","색상 : 레드, 피치, 오렌지, 베이지, 브라운, 퍼플",타입 : 싱글,종류 : 립스틱,형태 : 스틱형,사용부위 : 립용,피부타입 : 모든피부용,기타 : 리미티드에디션,,,
32457,"8,860",피부타입 : 모든피부용,,,,,,,,,
29199,"32,490",색상 : 멀티플,타입 : 싱글,형태 : 스틱형,,,,,,,
32456,"56,860",피부타입 : 모든피부용,,,,,,,,,
28613,"42,460",종류 : 파우더,용량 : 9ml(g),,,,,,,,
28280,,"색상 : 레드, 핑크, 오렌지",타입 : 싱글,형태 : 펜슬형,"수분공급, 밀착력, 지속력, 발색력, 입술보호",,,,,,
26675,"37,750",색상 : 멀티플,타입 : 쿼드,형태 : 압축/팩트형,"발색력, 밀착력, 발림성, 눈매연출",,,,,,
32922,"40,000",종류 : 마스크시트,형태 : 시트형,피부타입 : 모든피부용,사용부위 : 페이스용,용량 : 25ml(g),"사용효과 : 수분공급, 피부활력, 피부진정","특징 : 밀착력, 쿨링감, 보습, 주름개선",,,
30369,"15,600",종류 : 프라이머,용량 : 30ml(g),,,,,,,,
30369,,종류 : 파우더,용량 : 11g,피부타입 : 모든피부용,,,,,,,
30369,,종류 : 파우더,용량 : 11g,피부타입 : 모든피부용,,,,,,,
27149,,종류 : 파운데이션,용량 : 10.5ml(g),자외선차단지수 : 24SPF,PA지수 : PA++,,,,,,
12684,"5,940",색상 : 블랙,,,,,,,,,
12684,"6,640",색상 : 블랙,"사용효과 : 볼륨효과, 뭉침방지, 속눈썹연장",,,,,,,,
31586,"8,920",종류 : 선밤,형태 : 스틱형,"사용효과 : 수분공급, 피지조절, 백탁현상방지",용량 : 18ml(g),자외선차단지수 : SPF50+,PA지수 : PA++++,피부타입 : 모든피부용,"특징 : 워터프루프, 자외선차단",,
26185,"79,830",세트 구성 : 2종세트,"중건성, 아쿠아볼릭모이스처라이징워터150ml + 아쿠아볼릭모이스처라이징에멀전120ml",,,,,,,,
31586,"9,220",종류 : 선밤,형태 : 스틱형,사용부위 : 페이스용,"사용효과 : 수분공급, 피부보호, 피부진정, 피부투명, 백탁현상방지",용량 : 18g,자외선차단지수 : 50,PA지수 : PA++++,피부타입 : 모든피부용,"특징 : 자외선차단, 보습",
26185,"41,610","피부타입 : 건성, 복합",,,,,,,,,
30368,"18,900",종류 : 선크림,"사용부위 : 페이스용, 바디용",사용효과 : 피부보호,용량 : 100ml(g),자외선차단지수 : 35,PA지수 : PA+++,피부타입 : 모든피부용,"특징 : 자외선차단, 쿨링감",,
30368,"23,390",종류 : 선크림,사용부위 : 페이스용,용량 : 100ml(g),자외선차단지수 : 50,PA지수 : PA+++,피부타입 : 모든피부용,"특징 : 자외선차단, 쿨링감",,,
28808,"71,800",종류 : 클렌징오일,형태 : 펌프형,사용부위 : 페이스용,용량 : 450ml(g),,,,,,
28808,"34,310",종류 : 클렌징오일,형태 : 펌프형,사용부위 : 페이스용,용량 : 150ml(g),특징 : 피부세정,,,,,
28163,"38,700",,,,,,,,,,
31558,"19,250",종류 : 마스크시트,형태 : 시트형,피부타입 : 모든피부용,사용부위 : 페이스용,"사용효과 : 수분공급, 피부투명","특징 : 흡수력, 보습",,,,
31095,"24,130","사용부위 : 페이스용, 바디용","사용효과 : 영양공급, 피부보호",종류 : 바디오일,용량 : 100ml(g),용기 : 스크류형,피부타입 : 모든피부용,,,,
31095,"19,890","사용부위 : 페이스용, 바디용","사용효과 : 영양공급, 피부보호",종류 : 바디오일,용량 : 50ml(g),용기 : 스크류형,피부타입 : 건성,,,,
23314,"3,310",사용부위 : 핸드용,"사용효과 : 수분공급, 피부유연",종류 : 핸드케어,용량 : 56ml(g),용기 : 리퀴드형,"특징 : 흡수력, 지속력, 보습, 글리세린",피부타입 : 모든피부용,,,
31095,"21,320",종류 : 페이스오일,형태 : 오일형,"사용효과 : 수분공급, 영양공급, 피부진정",용량 : 100ml(g),피부타입 : 모든피부용,,,,,
31095,"22,390",사용부위 : 바디용,"사용효과 : 수분공급, 영양공급, 피부진정, 피부유연",종류 : 바디오일,용량 : 50ml(g),용기 : 스크류형,,,,,
26961,"79,860",종류 : 파운데이션,용량 : 30ml(g),자외선차단지수 : 15SPF,,,,,,,
23314,"4,340",사용부위 : 핸드용,"사용효과 : 수분공급, 영양공급",종류 : 핸드케어,용량 : 75ml(g),용기 : 튜브형,"특징 : 저자극, 미네랄 함유, 비타민 함유, 보습, 글리세린",피부타입 : 모든피부용,,,
28278,"27,850",색상 : 블랙,,,,,,,,,
30458,"4,300",형태 : 오일형,,,,,,,,,
25839,"44,900","색상 : 베이지, 그린, 블루, 화이트",타입 : 쿼드,연출효과 : 쉬머,"눈매연출, 펄함유, 발색력, 발림성",,,,,,
28162,"12,500",종류 : 코팩,형태 : 시트형,사용부위 : 코,피부타입 : 모든피부용,"사용효과 : 수분공급, 피부진정, 모공수축, 피지조절, 블랙헤드관리",특징 : 저자극,,,,
32225,"5,620",사용부위 : 페이스용,"사용효과 : 수분공급, 각질관리, 각질케어, 각질제거, 모공관리, 모공케어",피부타입 : 모든피부용,매수 : 46매,특징 : 보습,,,,,
28272,,용량 : 60ml(g),종류 : CC크림,자외선차단지수 : 50SPF,PA지수 : PA+++,,,,,,
21310,,색상 : 멀티플,타입 : 팔레트,형태 : 압축/팩트형,,,,,,,
28970,"48,230",색상 : 베이지,타입 : 싱글,종류 : 하이라이터,형태 : 압축/팩트형,"사용부위 : 페이스용, T존, U존, 코","사용효과 : 생기부여, 입체감, 화사함",피부타입 : 모든피부용,"특징 : 지속력, 밀착력, 발색력, 펄 함유",,
21310,,색상 : 멀티플,타입 : 팔레트,종류 : 하이라이터,형태 : 압축/팩트형,연출효과 : 쉬머,"사용부위 : 페이스용, T존, U존, 코","사용효과 : 윤기부여, 생기부여, 입체감, 화사함",피부타입 : 모든피부용,"특징 : 밀착력, 펄 함유",
27071,"22,260",종류 : 클렌징폼,형태 : 펌프형,사용부위 : 페이스용,"사용효과 : 모공케어, 피지조절, 노페물제거",용량 : 125ml(g),,,,,
28271,"38,000",종류 : 컨실러,용량 : 3.5ml(g),피부타입 : 모든피부용,,,,,,,
31557,"44,560",,,,,,,,,,
21310,,"색상 : 베이지, 옐로우",타입 : 팔레트,종류 : 하이라이터,형태 : 압축/팩트형,연출효과 : 쉬머,"사용부위 : 페이스용, T존, U존, 코","사용효과 : 윤기부여, 입체감, 화사함",피부타입 : 모든피부용,"특징 : 밀착력, 펄 함유, 발림성",
12635,"5,400",색상 : 멀티플,타입 : 싱글,형태 : 리퀴드형,,,,,,,
27994,"47,580",종류 : 메이크업 베이스,용량 : 25ml(g),자외선차단지수 : 20SPF,,,,,,,
31796,"53,900",사용부위 : 바디용,종류 : 바디오일,용량 : 100ml(g),용기 : 스크류형,"피부타입 : 건성, 복합, 지성",,,,,
28303,,색상 : 브라운,타입 : 아이브로우 마스카라,형태 : 리퀴드형,,,,,,,
23259,"14,880",종류 : 프라이머,용량 : 30ml(g),피부타입 : 건성,,,,,,,
23259,"18,420",종류 : 프라이머,용량 : 20ml(g),피부타입 : 모든피부용,,,,,,,
26673,"32,130",종류 : 클렌징크림,형태 : 밤형,사용부위 : 페이스용,"사용효과 : 수분공급, 피부보호, 마사지효과, 메이크업제거",용량 : 125ml,피부타입 : 모든피부용,"특징 : 저자극, 지속력, 피부세정, 보습",,,
31092,"30,447",종류 : 선크림,형태 : 크림형,"사용부위 : 페이스용, 바디용, 넥","사용효과 : 수분공급, 피지조절, 백탁현상방지",용량 : 70ml(g),자외선차단지수 : 40,PA지수 : PA++,피부타입 : 모든피부용,"특징 : 자외선차단, 저자극, 밀착력, 오일 프리",
31092,"22,116",종류 : 선크림,형태 : 크림형,"사용부위 : 페이스용, 바디용, 넥","사용효과 : 수분공급, 피부보호, 백탁현상방지",용량 : 40ml(g),자외선차단지수 : 40,PA지수 : PA++,피부타입 : 모든피부용,"특징 : 자외선차단, 밀착력, 오일 프리",
31092,"14,000",종류 : 선크림,형태 : 크림형,사용효과 : 피부보호,용량 : 40ml(g),자외선차단지수 : SPF40,PA지수 : PA++,피부타입 : 모든피부용,"특징 : 자외선차단, 보습",,
